00000000000000	0000000000000000000	0000000000	000000000000	00000000000010	00000000010000	00000000000000000	000000000010000000	000000000000
00000000000000	0000000000000000000	1000000000	000000100100	00000000000000	01000000000000	00100000000000000	000000000000000000	000000000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000010000010000000	0000000000	000000000000	00000000000000	00010010000000	00000000000000000	010000000000000000	000000000000
00000000000000	0000000000001000000	1000000000	000000100100	00001000000000	01001000000000	00000000000100000	000000000000000000	010000000000
00100000010000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000100000000	0000000000000100000	0000000000	000000000000	00000000000000	00000000000000	00000000100000000	000000000000000000	000000000000
00000000000000	0010000000000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000001000	000000000000
00000000000000	0000000000000000000	0000000001	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000100000000	0000000000000100000	0000000000	000000000000	00000000000000	00000000000000	00000000100000000	000000000000000000	000000000000
01000000000000	0000000000000000000	1000000000	000000100100	00000000000000	01001000000000	00000000000000000	000000000001000000	000000000000
00000000000000	0000000000000010000	0000000000	000000001000	00000000000000	00000000000000	01000000010000000	000001000000000100	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000100001	10000000000010000	000000000000000000	000000000000
00100010000000	0000000000000000000	0000000000	000000000000	00000000000100	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000000000000000000	0000000000	000000000000	00000010000010	00000000000000	00000000000000000	000000000010000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000000010	00000000000000	00000000000000000	000000000010000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000001010	00000000000000	00000000000000000	000000000010000000	000000000000
00000000000000	0000010000010000000	0000000000	000000000000	00000000000000	00010010000000	00000000000000000	010100000000000000	000000000000
00000000000000	0000000000000000000	0000000001	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00100000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000000000000000001	0000000000	000000010000	00000000000000	00000000000100	00000000000000000	000000000000000000	001001000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000010000010000010	0001000000	000000000000	10000000000000	00000010000000	00000000000000000	010000000000000000	000000000000
00000000000000	0000010000010000010	0001000000	000000000000	10000000000000	00000010000000	00000000000000000	010000000000000000	000000000000
00000000000000	0000010000010000000	0000000000	000000000000	10000000000000	00000010000000	00000001000000000	010000000000000000	000000000000
00000000000000	0000001110000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00100000010000	0000000000000000000	0000000000	000000000000	00000000000000	00000000001000	00010000000000000	000010000000000000	000000000001
00000000000000	0001000000000000000	0000000000	000000000000	00000000000000	00000000000000	01000000000000000	000000000100000000	000100000000
00000000000000	0000000000000000000	0000000000	000000000000	00000011000010	00000000000000	00000000000000000	000000000010000000	000000000000
01000000000000	0000000000000000000	1000000000	000000100100	00000000000000	01001000000000	00000000000000000	000000000001000000	000000000000
00000000000000	0000000000000000000	0010000001	000000000000	00000000000000	00100000000000	00000000000000000	000000000000000000	000000000100
00000000000000	0000000000000000000	0000000000	000100000000	00000000000000	00000000100000	10000000000000000	000000000000000000	000000000000
00000000000010	0000000000000000000	0000000000	000100000000	01000000100000	00000000100000	10000000000000000	000000000000000000	000000000000
00000000000000	0000010000010000000	0000000000	000000000000	00000000000000	00010010000000	00000000000000000	010100000000000000	000000000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000001000000	0000000000000000000	0000000010	000000000100	00000000000000	01000000000010	00000010000000010	000000001000000000	000000000000
00000000000000	0000000000000000000	0000000001	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00100010000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000010000010000000	0000000000	000000000000	00000000000000	00010010000000	00000000000000000	010100000000000000	000000000000
00100000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0001000000000000000	0000000000	000000000000	00000000000000	00000000000000	01000000000000000	000000000100000000	000100000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000010000	00000000100001	10000000000010000	000000000000000000	000000000000
00000000000000	0000000000000000001	0000000000	000000010000	00000000000000	00000000000100	00000000000000000	000000000000000001	001001000000
00000000000000	0000001110000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000001000000	0000000000000000000	0000000010	000010000100	00000000000000	01000000000010	00000010000000000	000000000000000000	000000000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000010000	00000000100001	10000000000010000	000000000000000000	000000000000
00000000000000	0000000000000000000	0100000001	000000000001	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00100010000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000001110000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000010000010	00000000000000	00000000000000000	000000000010000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000011000010	00000000000000	00000000000000000	000000000010000000	000000000000
00100000010000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000100	0000000000000000000	1000000000	000000100100	00000000000000	01000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0010000000000000000	0000000000	000000000000	00100000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00100000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00100000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00100000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
10100000000000	0000000000000000000	0000100000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000100	0000000000000000000	1000000000	000000100100	00000000000000	01000000000000	00000000000000000	000000000000000000	000000000000
00000000000001	0000010000010000000	0000000000	000000000000	10000000000000	00000010000000	00000000000000000	010000000000000000	000000000000
00000000000000	0000010000010000000	0000000000	000000000000	00000000000000	00010010000000	00000000000000000	010000000000000000	000000000000
00000000000000	0000000000000010000	0000000000	000000000000	00000000000000	00000000000000	01000000000000000	000001000000000100	000010000000
00000000100000	0000010000010000000	0000000000	000000000000	10000000000000	00000010000000	00000000000000000	010000000000000000	000000000000
10100000000000	0000000000000000000	0000100000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000010000010000000	0000000000	000000000000	00000000000000	10000010000000	00000000001000000	010000000000000000	000000000000
00000000001000	0000000000000000000	0000010000	000000000000	00000000000000	00000000000000	01000000000000000	100000010000000000	000000000000
00000000001000	0000000000000000000	0000010000	000000000000	00000000000000	00000000000000	01000000000000000	100000010000000000	000000000000
00000000000000	0000010000010000000	0000000000	000000000000	00000000000000	10000010000000	00000000001000000	010000000000000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00000100000000000	000000000000010000	000000000000
00000000000000	1000000000000000000	0000001000	100000000000	00000000000010	00000000000000	00000000000000001	000000000000100000	100000000000
00010000000000	0001000000000000000	0000000000	000000000010	00000000000000	00000000000000	01000000000000000	000000000100000000	000100000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000100001	10000000000010000	000000000000000000	000000000000
00000000000000	0000000000000010000	0000000000	000000000000	00000000000000	00000000000000	01000000000000100	000001000000000100	000010000000
00000000000000	0001000000000000000	0000000000	000000000000	00000000000000	00000000000000	01000000000000000	000000000100000000	000100000000
00000000000000	0000000000000000000	0000000000	000000000000	00000011000010	00000000000000	00000000000000000	000000000010000000	000000000000
00100000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000000000000100000	0000000000	000000000000	00000000000000	00000000000000	00000000100000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000010000	00000000100001	10000000000010000	000000000000000000	000000000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000010000010	00000000000000	00000000000000000	000000000010000000	000000000000
00000000000000	0000000000000010000	0000000000	001000000000	00000000000000	00000000000000	01000000000000000	000001000000000000	000000000000
00100010000000	0000000000000001000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000000000000000000	1000000000	000000100100	00011000000000	01001000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0000000001	000000000000	00000000000000	00000001000000	00000000000000000	001000000000000000	000000000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0001000000000000000	0000000000	000000000000	00000000000000	00000000000000	01000000000000000	000000000100000000	000100000000
00000000000000	0000000000100010000	0000000000	000000001000	00000000000000	00000000000000	01000000010000000	000001000000000100	000000000000
00000000000000	0000000001000000101	0000000000	000000010000	00000100000000	00000100000100	00000000000000000	000000100000000000	000000010000
00000000000000	0000000000000000000	0000000001	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0100000001	000000000001	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000100000000100000	0000000000	000000000000	00000000000000	00000000000000	00000000100000000	000000000000000000	000000000000
00000000000000	0000001100000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00100000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00010000000000000	000010000000000000	000000000001
00000000000000	0000000000000000000	1000000000	000000100100	00000000000000	01000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0000000000	000000000000	00000000000000	00000000000000	00000000000000000	000000000000000000	000000000000
00000000000000	0000000000000000000	0000000000	000001000000	00000000000000	00000000000000	00000100000000000	000000000000010000	000000000000
00000001000000	0000000000000000000	0000000010	000010000100	00000000000000	01000000000010	00000010000000000	000000000000000000	000000000000
00000000000000	0000000000000010000	0000000000	000000001000	00000000000000	00000000000000	01000000010000000	000001000000000100	000000000000
00000100000000	0000000000000100000	0000000000	000000000000	00000000000000	00000000000000	00000000100000000	000000000000000000	000000000000
